"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
748963;2026-01-24;"sábado";"15:35:00";"RS";386;355,9;"ESTRELA";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta;Rotatória";"Sim";2;0;0;1;1;0;1;2;-29,52749089;-51,93085955;"SPRF-RS";"DEL04-RS";"UOP01-DEL04-RS"
748964;2026-01-30;"sexta-feira";"15:56:00";"SP";116;513;"BARRA DO TURVO";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";2;0;1;0;0;1;1;2;-24,9288294;-48,2715839;"SPRF-SP";"DEL05-SP";"UOP02-DEL05-SP"
748969;2026-01-30;"sexta-feira";"15:30:00";"BA";116;567;"NOVA ITARANA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";5;0;1;0;3;1;1;3;-13,0146465;-39,9585433;"SPRF-BA";"DEL03-BA";"UOP02-DEL03-BA"
748972;2026-01-30;"sexta-feira";"17:23:00";"PR";277;160,9;"PALMEIRA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta;Declive";"Não";3;1;0;0;1;2;0;4;-25,47737;-49,8515767;"SPRF-PR";"DEL03-PR";"UOP03-DEL03-PR"
748973;2026-01-30;"sexta-feira";"17:05:00";"PR";277;422,4;"CANTAGALO";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Curva";"Não";4;0;0;0;3;1;0;4;-25,39059773;-52,10802555;"SPRF-PR";"DEL04-PR";"UOP02-DEL04-PR"
748975;2026-01-30;"sexta-feira";"15:46:00";"CE";116;103;"BEBERIBE";"Condutor Dormindo";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;1;2;1;4;-4,54691492;-38,28679486;"SPRF-CE";"DEL03-CE";"UOP01-DEL03-CE"
748978;2026-01-30;"sexta-feira";"15:20:00";"SC";282;47,3;"AGUAS MORNAS";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva";"Não";1;0;0;1;0;0;1;1;-27,718978;-48,937985;"SPRF-SC";"DEL01-SC";"UOP03-DEL01-SC"
748979;2026-01-30;"sexta-feira";"18:10:00";"SP";116;206;"GUARULHOS";"Reação tardia ou ineficiente do condutor";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;3;-23,41925093;-46,38367502;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
748982;2026-01-30;"sexta-feira";"13:10:00";"MG";365;159;"PIRAPORA";"Pista Escorregadia";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Simples";"Reta";"Não";6;0;4;0;2;0;4;3;-17,34188;-44,90076;"SPRF-MG";"DEL10-MG";"UOP02-DEL010-MG"
748983;2026-01-30;"sexta-feira";"17:00:00";"PR";163;159,3;"LINDOESTE";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Aclive;Curva";"Sim";2;0;0;1;0;1;1;2;-25,3138692;-53,58986481;"SPRF-PR";"DEL05-PR";"UOP05-DEL05-PR"
748992;2026-01-30;"sexta-feira";"18:10:00";"RJ";40;82;"PETROPOLIS";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Curva";"Não";6;0;3;0;2;1;3;3;-22,5284369;-43,2228301;"SPRF-RJ";"DEL01-RJ";"UOP01-DEL01-RJ"
748993;2026-01-30;"sexta-feira";"18:28:00";"MG";116;432,1;"ENGENHEIRO CALDAS";"Ingestão de álcool pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Simples";"Curva;Aclive";"Não";4;0;1;0;2;1;1;4;-19,01576543;-41,98515683;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
749007;2026-01-30;"sexta-feira";"18:10:00";"BA";116;536;"ITATIM";"Condutor deixou de manter distância do veículo da frente";"Colisão frontal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Aclive";"Não";4;0;1;0;2;2;1;5;-12,7847211;-39,816924;"SPRF-BA";"DEL03-BA";"UOP02-DEL03-BA"
749012;2026-01-30;"sexta-feira";"21:00:00";"BA";324;557;"SAO SEBASTIAO DO PASSE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;2;0;1;0;2;2;-12,5226278;-38,6138134;"SPRF-BA";"DEL11-BA";"UOP02-DEL11-BA"
749013;2026-01-30;"sexta-feira";"20:20:00";"MS";163;833;"SONORA";"Ausência de reação do condutor";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;1;1;1;1;3;-17,59929857;-54,7461332;"SPRF-MS";"DEL06-MS";"UOP01-DEL06-MS"
749023;2026-01-30;"sexta-feira";"19:30:00";"MG";381;393;"BOM JESUS DO AMPARO";"Ingestão de álcool pelo condutor";"Colisão lateral sentido oposto";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;-19,752176;-43,47999;"SPRF-MG";"DEL01-MG";"UOP01-DEL01-MG"
749029;2026-01-30;"sexta-feira";"21:00:00";"MS";163;835;"SONORA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta;Aclive";"Não";6;0;2;0;3;1;2;3;-17,62861598;-54,74536581;"SPRF-MS";"DEL06-MS";"UOP01-DEL06-MS"
749032;2026-01-30;"sexta-feira";"19:30:00";"SC";282;337,2;"CAMPOS NOVOS";"Transtornos Mentais (exceto suicidio)";"Colisão frontal";"Sem Vítimas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Não";3;0;0;0;3;0;0;2;-27,39393505;-51,16905626;"SPRF-SC";"DEL07-SC";"UOP06-DEL07-SC"
749034;2026-01-30;"sexta-feira";"22:30:00";"ES";101;289;"CARIACICA";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Múltipla";"Reta";"Não";2;0;0;1;1;0;1;2;-20,27900273;-40,39293185;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
749036;2026-01-30;"sexta-feira";"21:30:00";"ES";393;0,1;"CACHOEIRO DE ITAPEMIRIM";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta;Declive";"Não";3;0;1;0;1;1;1;3;-20,84063279;-41,16008299;"SPRF-ES";"DEL03-ES";"UOP02-DEL03-ES"
749043;2026-01-30;"sexta-feira";"22:45:00";"MG";365;604,5;"UBERLANDIA";"Ausência de reação do condutor";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Curva";"Não";3;0;0;2;1;0;2;2;-18,8923647;-48,1500778;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
749044;2026-01-30;"sexta-feira";"23:20:00";"PR";277;729,6;"FOZ DO IGUACU";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;1;0;0;1;1;0;3;-25,50902;-54,579542;"SPRF-PR";"DEL05-PR";"UOP03-DEL05-PR"
749046;2026-01-30;"sexta-feira";"23:15:00";"SC";101;210;"SAO JOSE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Aclive;Reta";"Sim";2;0;1;0;0;1;1;2;-27,61763484;-48,64631144;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
749049;2026-01-30;"sexta-feira";"23:45:00";"SC";101;229,6;"PALHOCA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;0;1;1;0;2;-27,77195;-48,633375;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
749051;2026-01-30;"sexta-feira";"17:00:00";"MT";174;504;"COMODORO";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;1;1;0;0;9;1;11;-13,47143333;-59,84184265;"SPRF-MT";"DEL04-MT";"UOP02-DEL04-MT"
749053;2026-01-30;"sexta-feira";"23:48:00";"CE";20;252,7;"MADALENA";"Transitar no Acostamento";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;0;1;1;4;1;6;-4,766563;-39,491203;"SPRF-CE";"DEL02-CE";"UOP02-DEL02-CE"
749055;2026-01-30;"sexta-feira";"20:35:00";"RJ";393;125;"SAPUCAIA";"Acumulo de óleo sobre o pavimento";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Sim";2;0;1;0;0;1;1;2;-21,95838168;-42,85582142;"SPRF-RJ";"DEL05-RJ";"UOP01-DEL05-RJ"
749056;2026-01-30;"sexta-feira";"21:00:00";"MT";364;489;"JANGADA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";5;1;2;0;1;5;2;8;-15,24942081;-56,47117281;"SPRF-MT";"DEL01-MT";"UOP02-DEL01-MT"
749060;2026-01-31;"sábado";"01:50:00";"CE";116;150,2;"RUSSAS";"Carga excessiva e/ou mal acondicionada";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Não";1;0;1;0;0;0;1;1;-4,8447427;-38,04208629;"SPRF-CE";"DEL03-CE";"UOP01-DEL03-CE"
749069;2026-01-31;"sábado";"03:20:00";"PE";101;184;"PALMARES";"Condutor Dormindo";"Colisão com objeto";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;1;0;0;1;2;0;4;-8,668503;-35,574413;"SPRF-PE";"DEL01-PE";"UOP03-DEL01-PE"
749072;2026-01-31;"sábado";"02:10:00";"PR";277;341;"GUARAPUAVA";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Declive;Curva";"Não";2;0;1;0;0;1;1;2;-25,34074;-51,41374667;"SPRF-PR";"DEL08-PR";"UOP01-DEL08-PR"
749075;2026-01-31;"sábado";"02:05:00";"GO";452;108,2;"BOM JESUS DE GOIAS";"Condutor Dormindo";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;0;1;1;2;-18,142255;-49,965448;"SPRF-GO";"DEL03-GO";"UOP02-DEL03-GO"
749076;2026-01-31;"sábado";"05:00:00";"AL";316;265,5;"SATUBA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";3;0;0;2;1;0;2;2;-9,587398;-35,856407;"SPRF-AL";"DEL02-AL";"UOP01-DEL02-AL"
749080;2026-01-31;"sábado";"04:55:00";"SC";101;150,2;"ITAPEMA";"Ingestão de álcool pelo condutor";"Colisão traseira";"Sem Vítimas";"Amanhecer";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;0;0;2;0;0;2;-27,120163;-48,609187;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
749084;2026-01-31;"sábado";"05:41:00";"PR";277;2,8;"PARANAGUA";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta;Interseção de Vias";"Sim";2;0;0;1;1;0;1;2;-25,54628342;-48,56017565;"SPRF-PR";"DEL01-PR";"UOP05-DEL01-PR"
749085;2026-01-30;"sexta-feira";"18:00:00";"PR";373;181;"PONTA GROSSA";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Declive;Curva";"Não";2;0;1;0;0;1;1;2;-25,04304139;-50,25875899;"SPRF-PR";"DEL03-PR";"UOP01-DEL03-PR"
749089;2026-01-31;"sábado";"06:00:00";"PE";101;163,4;"AGUA PRETA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";2;1;0;0;0;1;0;2;-8,5536;-35,44952;"SPRF-PE";"DEL01-PE";"UOP03-DEL01-PE"
749090;2026-01-31;"sábado";"03:45:00";"GO";153;110;"SANTA TEREZA DE GOIAS";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Dupla";"Aclive;Curva";"Não";3;2;0;0;0;2;0;3;-13,742921;-49,03072;"SPRF-GO";"DEL07-GO";"UOP01-DEL07-GO"
749091;2026-01-31;"sábado";"05:50:00";"PR";277;243;"IRATI";"Suicídio (presumido)";"Colisão frontal";"Com Vítimas Fatais";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";4;1;0;0;2;1;0;3;-25,46037705;-50,60308528;"SPRF-PR";"DEL08-PR";"UOP02-DEL08-PR"
749092;2026-01-30;"sexta-feira";"19:30:00";"RJ";40;35;"AREAL";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;2;-22,21331153;-43,13421249;"SPRF-RJ";"DEL05-RJ";"UOP02-DEL05-RJ"
749096;2026-01-31;"sábado";"06:20:00";"ES";101;285,9;"CARIACICA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Declive;Curva";"Não";3;0;1;0;1;1;1;3;-20,25757391;-40,37733603;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
749106;2026-01-31;"sábado";"07:00:00";"SP";116;148;"SAO JOSE DOS CAMPOS";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";5;0;2;0;2;1;2;4;-23,21031273;-45,88987827;"SPRF-SP";"DEL02-SP";"UOP01-DEL02-SP"
749107;2026-01-20;"terça-feira";"06:40:00";"PR";153;34;"SANTO ANTONIO DA PLATINA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva;Declive";"Não";2;1;0;0;0;1;0;2;-23,24405314;-50,03876352;"SPRF-PR";"DEL07-PR";"UOP04-DEL07-PR"
749121;2026-01-31;"sábado";"06:31:00";"BA";116;886,5;"CANDIDO SALES";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Declive";"Não";5;0;1;0;3;2;1;5;-15,337309;-41,160433;"SPRF-BA";"DEL08-BA";"UOP03-DEL08-BA"
749125;2026-01-31;"sábado";"09:15:00";"MG";365;681;"MONTE ALEGRE DE MINAS";"Condutor Dormindo";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;1;1;1;3;-18,849855;-48,828915;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
749126;2026-01-31;"sábado";"09:45:00";"PB";230;1,3;"CABEDELO";"Condutor Dormindo";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;0;1;1;1;1;3;-6,97964567;-34,83056456;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
749130;2026-01-31;"sábado";"09:30:00";"PR";272;379;"CAMPO MOURAO";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive;Reta";"Não";1;0;1;0;0;0;1;1;-24,062148;-52,510642;"SPRF-PR";"DEL09-PR";"UOP03-DEL09-PR"
749157;2026-01-31;"sábado";"11:10:00";"BA";116;843;"VITORIA DA CONQUISTA";"Reação tardia ou ineficiente do condutor";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Aclive";"Não";42;0;1;0;40;2;1;5;-15,008658;-40,940883;"SPRF-BA";"DEL08-BA";"UOP01-DEL08-BA"
749158;2026-01-31;"sábado";"06:51:00";"RO";364;283;"PRESIDENTE MEDICI";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";6;2;0;2;1;4;2;7;-11,370515;-61,832068;"SPRF-RO";"DEL02-RO";"UOP01-DEL02-RO"
749163;2026-01-31;"sábado";"13:20:00";"SC";101;148,9;"ITAPEMA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta;Aclive";"Sim";6;0;1;1;3;3;2;7;-27,10706;-48,61426;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
749166;2026-01-31;"sábado";"12:15:00";"SC";101;141,5;"BALNEARIO CAMBORIU";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Declive";"Não";2;0;0;0;1;1;0;2;-27,05066;-48,59927;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
749172;2026-01-31;"sábado";"13:50:00";"RJ";116;81,7;"TERESOPOLIS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Declive;Reta;Retorno Regulamentado";"Não";3;0;1;0;1;1;1;3;-22,399301;-42,95499;"SPRF-RJ";"DEL04-RJ";"UOP01-DEL04-RJ"
749181;2026-01-31;"sábado";"14:25:00";"PE";232;90,5;"SAIRE";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-8,21742521;-35,65535244;"SPRF-PE";"DEL02-PE";"UOP03-DEL02-PE"
749185;2026-01-31;"sábado";"15:03:00";"MG";40;462,8;"SETE LAGOAS";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta;Declive";"Não";1;0;1;0;0;0;1;1;-19,41898;-44,33933;"SPRF-MG";"DEL02-MG";"UOP01-DEL02-MG"
749191;2026-01-31;"sábado";"09:30:00";"BA";324;518;"FEIRA DE SANTANA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;1;1;1;1;3;-12,276638;-38,929481;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
749196;2026-01-31;"sábado";"15:19:00";"SC";282;118;"ALFREDO WAGNER";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";4;0;1;0;1;2;1;4;-27,77732;-49,41185;"SPRF-SC";"DEL05-SC";"UOP01-DEL05-SC"
749205;2026-01-31;"sábado";"13:30:00";"MA";10;367;"ITINGA DO MARANHAO";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive;Reta";"Não";3;0;0;1;1;1;1;3;-4,53819;-47,49939;"SPRF-MA";"DEL04-MA";"UOP03-DEL04-MA"
749222;2026-01-31;"sábado";"15:00:00";"PR";369;423,8;"UBIRATA";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";7;1;0;4;2;0;4;3;-24,516598;-52,930453;"SPRF-PR";"DEL04-PR";"UOP03-DEL04-PR"
749223;2026-01-31;"sábado";"12:10:00";"GO";364;282;"MINEIROS";"Condutor Dormindo";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";5;0;3;0;1;2;3;4;-17,616578;-52,404365;"SPRF-GO";"DEL05-GO";"UOP01-DEL05-GO"
749225;2026-01-16;"sexta-feira";"03:30:00";"MG";153;141;"PRATA";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Não";4;0;3;0;0;1;3;4;-19,577802;-48,824955;"SPRF-MG";"DEL15-MG";"UOP03-DEL15-MG"
749227;2026-01-31;"sábado";"19:00:00";"ES";101;98,7;"JAGUARE";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";6;1;0;1;2;2;1;4;-18,94646811;-39,97870892;"SPRF-ES";"DEL04-ES";"UOP02-DEL04-ES"
749235;2026-01-31;"sábado";"18:55:00";"SP";116;165;"JACAREI";"Velocidade Incompatível";"Engavetamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta;Declive";"Sim";5;0;1;0;2;3;1;5;-23,29673229;-46,00730745;"SPRF-SP";"DEL02-SP";"UOP01-DEL02-SP"
749236;2026-01-31;"sábado";"18:40:00";"MG";153;13;"ARAPORA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Anoitecer";"Decrescente";"Nublado";"Dupla";"Reta";"Não";2;0;0;0;1;2;0;3;-18,533323;-49,192185;"SPRF-MG";"DEL15-MG";"UOP03-DEL15-MG"
749242;2026-01-31;"sábado";"18:20:00";"MS";267;391,5;"MARACAJU";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Fatais";"Anoitecer";"Decrescente";"Nublado";"Simples";"Reta";"Não";6;3;0;1;1;1;1;3;-21,6160884;-55,3957821;"SPRF-MS";"DEL05-MS";"UOP01-DEL05-MS"
749243;2026-01-31;"sábado";"18:15:00";"MG";116;563,4;"MANHUACU";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Com Vítimas Fatais";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Reta;Aclive";"Não";3;1;0;0;1;1;0;3;-20,06491;-42,173293;"SPRF-MG";"DEL06-MG";"UOP03-DEL06-MG"
749248;2026-01-31;"sábado";"20:50:00";"MG";50;56;"UBERLANDIA";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Aclive";"Não";3;0;0;0;1;4;0;5;-18,784616;-48,232047;"SPRF-MG";"DEL15-MG";"UOP02-DEL15-MG"
749261;2026-01-31;"sábado";"21:20:00";"TO";153;97;"WANDERLANDIA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;0;0;1;2;0;3;-6,887727;-48,001445;"SPRF-TO";"DEL02-TO";"UOP01-DEL02-TO"
749262;2026-01-31;"sábado";"19:40:00";"BA";101;844;"VEREDA";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";5;0;0;3;1;1;3;3;-17,27010366;-39,63576028;"SPRF-BA";"DEL09-BA";"UOP02-DEL09-BA"
749268;2026-01-31;"sábado";"22:40:00";"PR";277;29,2;"MORRETES";"Condutor Dormindo";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Viaduto;Aclive;Reta";"Não";4;0;0;1;2;2;1;4;-25,547858;-48,791476;"SPRF-PR";"DEL01-PR";"UOP05-DEL01-PR"
749270;2026-01-31;"sábado";"21:45:00";"MG";116;374,6;"FREI INOCENCIO";"Transitar na contramão";"Colisão frontal";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Sim";2;0;0;0;1;1;0;2;-18,571115;-41,9101174;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
749272;2026-01-31;"sábado";"23:00:00";"MG";365;5,6;"MONTES CLAROS";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva;Declive";"Não";2;0;1;0;0;1;1;2;-16,7581549;-43,8710533;"SPRF-MG";"DEL12-MG";"UOP01-DEL12-MG"
749275;2026-02-01;"domingo";"00:30:00";"ES";262;184,9;"IUNA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta;Retorno Regulamentado";"Não";4;1;0;0;1;2;0;4;-20,3009104;-41,7086466;"SPRF-ES";"DEL01-ES";"UOP02-DEL01-ES"
749288;2026-02-01;"domingo";"03:50:00";"TO";153;698;"CARIRI DO TOCANTINS";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Não";2;0;0;0;1;1;0;2;-11,9286;-49,1841;"SPRF-TO";"DEL01-TO";"UOP02-DEL01-TO"
749310;2026-01-13;"terça-feira";"08:30:00";"BA";101;251;"CONCEICAO DO ALMEIDA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-12,89069652;-39,22927022;"SPRF-BA";"DEL11-BA";"UOP01-DEL11-BA"
749316;2026-02-01;"domingo";"08:15:00";"SC";101;145,5;"ITAPEMA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta;Aclive";"Sim";3;2;0;0;1;0;0;2;-27,084334;-48,605321;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
749323;2026-02-01;"domingo";"09:00:00";"MG";381;504;"BETIM";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva;Aclive";"Sim";6;0;4;0;2;0;4;2;-20,0308234;-44,23683;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
